ERROR NR.:      1925; MESS:Unknown member SEEKLAUSEND.; CODE:RETURN thisform.seeklausend.journalid; PROC:unload; LINE:         1; ALIAS:COMDOKPROP recno: 124; VERSIA:; KPV:29.08.2024 15:12:42;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 535; VERSIA:; KPV:15.11.2024 18:08:36;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 536; VERSIA:; KPV:15.11.2024 18:08:36;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 537; VERSIA:; KPV:15.11.2024 18:08:36;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 549; VERSIA:; KPV:15.11.2024 18:08:36;
ERROR NR.:      1925; MESS:Unknown member CLCOMURITUS1.; CODE:.clcOMURITUS1.Requery(l_kpv  ); PROC:reload_libs; LINE:         5; ALIAS:COMTUNNUSARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:09:28;
ERROR NR.:      1925; MESS:Unknown member CLCOMOBJEKT1.; CODE:.clcoMOBJEKT1.Requery(l_kpv  ); PROC:reload_libs; LINE:         9; ALIAS:COMKONTODARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:09:28;
ERROR NR.:      1238; MESS:No PARAMETER statement is found.; CODE:l_source = 'comTPRemote'; PROC:requery; LINE:         1; ALIAS:COMRAHAARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:09:28;
ERROR NR.:        12; MESS:Variable 'L_SOURCE' is not found.; CODE:If !Used(l_source); PROC:requery; LINE:         9; ALIAS:COMTPARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:09:28;
ERROR NR.:        12; MESS:Variable 'L_SOURCE' is not found.; CODE:lError = oDb.readFromModel('libs\libraries\tegev', 'selectAsLibs', 'gRekv, guserid', l_source); PROC:requery; LINE:        10; ALIAS:COMTPARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:09:28;
ERROR NR.:        12; MESS:Variable 'L_SOURCE' is not found.; CODE:Append From Dbf(l_source); PROC:requery; LINE:        18; ALIAS:COMTPARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:09:28;
ERROR NR.:      1238; MESS:No PARAMETER statement is found.; CODE:SELECT comRekvAruanne; PROC:requery; LINE:         1; ALIAS:COMTEGEVARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:09:28;
ERROR NR.:      1238; MESS:No PARAMETER statement is found.; CODE:l_source = 'comTPRemote'; PROC:requery; LINE:         1; ALIAS:COMRAHAARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:43;
ERROR NR.:        12; MESS:Variable 'L_SOURCE' is not found.; CODE:If !Used(l_source); PROC:requery; LINE:         9; ALIAS:COMTPARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:43;
ERROR NR.:        12; MESS:Variable 'L_SOURCE' is not found.; CODE:lError = oDb.readFromModel('libs\libraries\tegev', 'selectAsLibs', 'gRekv, guserid', l_source); PROC:requery; LINE:        10; ALIAS:COMTPARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:43;
ERROR NR.:        12; MESS:Variable 'L_SOURCE' is not found.; CODE:Append From Dbf(l_source); PROC:requery; LINE:        18; ALIAS:COMTPARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:43;
ERROR NR.:      1238; MESS:No PARAMETER statement is found.; CODE:SELECT comRekvAruanne; PROC:requery; LINE:         1; ALIAS:COMTEGEVARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:43;
ERROR NR.:      1925; MESS:Unknown member CLCOMURITUS1.; CODE:.clcOMURITUS1.Requery(l_kpv  ); PROC:reload_libs; LINE:         5; ALIAS:COMTUNNUSARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:57;
ERROR NR.:      1925; MESS:Unknown member CLCOMOBJEKT1.; CODE:.clcoMOBJEKT1.Requery(l_kpv  ); PROC:reload_libs; LINE:         9; ALIAS:COMKONTODARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:57;
ERROR NR.:      1238; MESS:No PARAMETER statement is found.; CODE:l_source = 'comTPRemote'; PROC:requery; LINE:         1; ALIAS:COMRAHAARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:57;
ERROR NR.:        12; MESS:Variable 'L_SOURCE' is not found.; CODE:If !Used(l_source); PROC:requery; LINE:         9; ALIAS:COMTPARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:57;
ERROR NR.:        12; MESS:Variable 'L_SOURCE' is not found.; CODE:lError = oDb.readFromModel('libs\libraries\tegev', 'selectAsLibs', 'gRekv, guserid', l_source); PROC:requery; LINE:        10; ALIAS:COMTPARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:57;
ERROR NR.:        12; MESS:Variable 'L_SOURCE' is not found.; CODE:Append From Dbf(l_source); PROC:requery; LINE:        18; ALIAS:COMTPARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:57;
ERROR NR.:      1238; MESS:No PARAMETER statement is found.; CODE:SELECT comRekvAruanne; PROC:requery; LINE:         1; ALIAS:COMTEGEVARUANNE recno: 1; VERSIA:; KPV:15.11.2024 18:14:58;
ERROR NR.:        12; MESS:Variable 'TCNAME' is not found.; CODE:LOCATE FOR curPrinter.objekt = alltrim(upper(objekt)) = alltrim(upper(tcname)) AND id = 1; PROC:init; LINE:         7; ALIAS:CURPRINTER recno: 1; VERSIA:; KPV:15.11.2024 18:15:07;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 551; VERSIA:; KPV:18.11.2024 10:49:00;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 553; VERSIA:; KPV:18.11.2024 10:49:00;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:18.11.2024 10:49:00;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:18.11.2024 10:49:00;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 567; VERSIA:; KPV:18.11.2024 10:49:00;
ERROR NR.:      1925; MESS:Unknown member LBLOBJEKT.; CODE:.lblObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        24; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:49:13;
ERROR NR.:      1925; MESS:Unknown member LBLPROJ.; CODE:.lblProj.Visible = Empty(.ids); PROC:ids_assign; LINE:        25; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:49:13;
ERROR NR.:      1925; MESS:Unknown member LBLURITUS.; CODE:.lblUritus.Visible = Empty(.ids); PROC:ids_assign; LINE:        26; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:49:13;
ERROR NR.:      1925; MESS:Unknown member COMOBJEKT.; CODE:.comObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        27; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:49:13;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 10:49:14;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 10:49:14;
ERROR NR.:        10; MESS:Syntax error.; CODE: ...; PROC:execmenu; LINE:        11; ALIAS:CURMENUREMOTE recno: 616; VERSIA:; KPV:18.11.2024 10:49:18;
ERROR NR.:        10; MESS:Syntax error.; CODE: ...; PROC:EXECMENU; LINE:        10; ALIAS:CURMENUREMOTE recno: 616; VERSIA:; KPV:18.11.2024 10:50:22;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:18.11.2024 10:50:39;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:18.11.2024 10:50:39;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:18.11.2024 10:50:39;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:18.11.2024 10:50:39;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:18.11.2024 10:50:39;
ERROR NR.:      1925; MESS:Unknown member LBLOBJEKT.; CODE:.lblObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        24; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:55:21;
ERROR NR.:      1925; MESS:Unknown member LBLPROJ.; CODE:.lblProj.Visible = Empty(.ids); PROC:ids_assign; LINE:        25; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:55:21;
ERROR NR.:      1925; MESS:Unknown member LBLURITUS.; CODE:.lblUritus.Visible = Empty(.ids); PROC:ids_assign; LINE:        26; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:55:21;
ERROR NR.:      1925; MESS:Unknown member COMOBJEKT.; CODE:.comObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        27; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:55:21;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 10:55:22;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 10:55:22;
ERROR NR.:      1734; MESS:Property IMPORT is not found.; CODE:&cKlass; PROC:nobjekt; LINE:        11; ALIAS:CURMENUREMOTE recno: 614; VERSIA:; KPV:18.11.2024 10:55:24;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:18.11.2024 10:58:47;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:18.11.2024 10:58:47;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:18.11.2024 10:58:47;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:18.11.2024 10:58:47;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:18.11.2024 10:58:47;
ERROR NR.:      1925; MESS:Unknown member LBLOBJEKT.; CODE:.lblObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        24; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:58:54;
ERROR NR.:      1925; MESS:Unknown member LBLPROJ.; CODE:.lblProj.Visible = Empty(.ids); PROC:ids_assign; LINE:        25; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:58:54;
ERROR NR.:      1925; MESS:Unknown member LBLURITUS.; CODE:.lblUritus.Visible = Empty(.ids); PROC:ids_assign; LINE:        26; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:58:54;
ERROR NR.:      1925; MESS:Unknown member COMOBJEKT.; CODE:.comObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        27; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 10:58:54;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 10:58:54;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 10:58:54;
ERROR NR.:        12; MESS:Variable 'L_ANSWER' is not found.; CODE:If !Empty(l_answer); PROC:import; LINE:        10; ALIAS:CURMENUREMOTE recno: 592; VERSIA:; KPV:18.11.2024 10:59:23;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:18.11.2024 11:07:32;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:18.11.2024 11:07:32;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:18.11.2024 11:07:32;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:18.11.2024 11:07:32;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:18.11.2024 11:07:32;
ERROR NR.:      1925; MESS:Unknown member LBLOBJEKT.; CODE:.lblObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        24; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:07:35;
ERROR NR.:      1925; MESS:Unknown member LBLPROJ.; CODE:.lblProj.Visible = Empty(.ids); PROC:ids_assign; LINE:        25; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:07:35;
ERROR NR.:      1925; MESS:Unknown member LBLURITUS.; CODE:.lblUritus.Visible = Empty(.ids); PROC:ids_assign; LINE:        26; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:07:35;
ERROR NR.:      1925; MESS:Unknown member COMOBJEKT.; CODE:.comObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        27; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:07:35;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 11:07:35;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 11:07:36;
ERROR NR.:      1661; MESS:Microsoft Excel file format is invalid.; CODE:import FROM (l_file) TYPE XL8 SHEET 1; PROC:import; LINE:        12; ALIAS: recno: 0; VERSIA:; KPV:18.11.2024 11:08:48;
ERROR NR.:      1426; MESS:OLE error code 0x80030020: A share violation has occurred.; CODE:import FROM (l_file) TYPE XL8 SHEET 1; PROC:import; LINE:        12; ALIAS: recno: 0; VERSIA:; KPV:18.11.2024 11:11:21;
ERROR NR.:      1775; MESS:Worksheet 1 is not found.; CODE:import FROM (l_file) TYPE XL8 SHEET 1; PROC:import; LINE:        12; ALIAS: recno: 0; VERSIA:; KPV:18.11.2024 11:11:40;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:18.11.2024 11:22:24;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:18.11.2024 11:22:24;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:18.11.2024 11:22:24;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:18.11.2024 11:22:24;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:18.11.2024 11:22:24;
ERROR NR.:      1925; MESS:Unknown member LBLOBJEKT.; CODE:.lblObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        24; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:22:30;
ERROR NR.:      1925; MESS:Unknown member LBLPROJ.; CODE:.lblProj.Visible = Empty(.ids); PROC:ids_assign; LINE:        25; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:22:30;
ERROR NR.:      1925; MESS:Unknown member LBLURITUS.; CODE:.lblUritus.Visible = Empty(.ids); PROC:ids_assign; LINE:        26; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:22:30;
ERROR NR.:      1925; MESS:Unknown member COMOBJEKT.; CODE:.comObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        27; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:22:30;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 11:22:30;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 11:22:30;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 552; VERSIA:; KPV:18.11.2024 11:43:50;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 557; VERSIA:; KPV:18.11.2024 11:43:50;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 558; VERSIA:; KPV:18.11.2024 11:43:50;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 560; VERSIA:; KPV:18.11.2024 11:43:50;
ERROR NR.:      1925; MESS:Unknown member TEST.; CODE:&lcString; PROC:CONNECT.CREATE_MENU_FROM_MODEL; LINE:       108; ALIAS:CURMENUREMOTE recno: 561; VERSIA:; KPV:18.11.2024 11:43:50;
ERROR NR.:      1925; MESS:Unknown member LBLOBJEKT.; CODE:.lblObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        24; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:43:56;
ERROR NR.:      1925; MESS:Unknown member LBLPROJ.; CODE:.lblProj.Visible = Empty(.ids); PROC:ids_assign; LINE:        25; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:43:56;
ERROR NR.:      1925; MESS:Unknown member LBLURITUS.; CODE:.lblUritus.Visible = Empty(.ids); PROC:ids_assign; LINE:        26; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:43:56;
ERROR NR.:      1925; MESS:Unknown member COMOBJEKT.; CODE:.comObjekt.Visible = Empty(.ids); PROC:ids_assign; LINE:        27; ALIAS:FLTRJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:43:56;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 11:43:56;
ERROR NR.:      1734; MESS:Property CAPTION is not found.; CODE:&cObject; PROC:translate; LINE:        16; ALIAS:TOLKQUERY recno: 6; VERSIA:; KPV:18.11.2024 11:43:56;
ERROR NR.:       107; MESS:Operator/operand type mismatch.; CODE:LOCATE FOR id = tnId; PROC:init; LINE:         4; ALIAS:CURJOURNAL recno: 1; VERSIA:; KPV:18.11.2024 11:43:58;
ERROR NR.:      1734; MESS:Property VANEMTASU is not found.; CODE:IF !EMPTY(thisform.vanemtasu); PROC:valid; LINE:         1; ALIAS:CURMENUREMOTE recno: 592; VERSIA:; KPV:18.11.2024 11:43:59;
ERROR NR.:      1734; MESS:Property WP is not found.; CODE:thisform.wp(); PROC:valid; LINE:         2; ALIAS:CURMENUREMOTE recno: 592; VERSIA:; KPV:18.11.2024 11:43:59;
ERROR NR.:      1734; MESS:Property VANEMTASU is not found.; CODE:IF !EMPTY(thisform.vanemtasu); PROC:valid; LINE:         1; ALIAS:CURMENUREMOTE recno: 592; VERSIA:; KPV:18.11.2024 11:44:00;
ERROR NR.:      1734; MESS:Property WP is not found.; CODE:thisform.wp(); PROC:valid; LINE:         2; ALIAS:CURMENUREMOTE recno: 592; VERSIA:; KPV:18.11.2024 11:44:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 2; VERSIA:; KPV:18.11.2024 11:44:20;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 3; VERSIA:; KPV:18.11.2024 11:44:43;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 4; VERSIA:; KPV:18.11.2024 11:44:57;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 5; VERSIA:; KPV:18.11.2024 11:44:58;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 6; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 8; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 9; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 10; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 11; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 12; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 13; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 14; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 15; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 16; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 17; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 18; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 19; VERSIA:; KPV:18.11.2024 11:45:00;
ERROR NR.:        12; MESS:Variable 'TP_K' is not found.; CODE:"tpk":"<<tmp_import.tp_k>>",; PROC:import; LINE:        29; ALIAS:TMP_IMPORT recno: 20; VERSIA:; KPV:18.11.2024 11:45:00;
